Part1,Part2,Part3,Part4,Part5
mc23_13p6TeV,523072,MGPy8EG_A14NNPDF23LO_ttHH_semilep,PHYSLITE,p6266,AF3,0.00032739777687,aMcAtNlo+Pythia8(v.308)
mc23_13p6TeV,523073,MGPy8EG_A14NNPDF23LO_ttHH_dilep,PHYSLITE,p6266,AF3,7.832509942499999e-05,aMcAtNlo+Pythia8(v.308)
mc23_13p6TeV,523074,MGPy8EG_A14NNPDF23LO_ttHH_fullhad,PHYSLITE,p6266,AF3,0.000342233225262,aMcAtNlo+Pythia8(v.308)
mc23_13p6TeV,525963,MGPy8EG_A14NNPDF23LO_ttHH_orth4b_SSML,PHYSLITE,p6266,AF3,0.000181816397904,aMcAtNlo+Pythia8(v.309)
mc23_13p6TeV,601229,PhPy8EG_A14_ttbar_hdamp258p75_SingleLep,PHYSLITE,p6266,FS,404.753565332,pythia8
mc23_13p6TeV,601230,PhPy8EG_A14_ttbar_hdamp258p75_dil,PHYSLITE,p6266,FS,97.28706419999999,pythia8
mc23_13p6TeV,602635,PhH7EG_PDF4LHC21_ttH125_dilep,PHYS,p6266,FS,0.058893,Powheg(v.06-02)+Herwig7(v.7.2.3p2)
mc23_13p6TeV,602636,PhH7EG_PDF4LHC21_ttH125_semilep,PHYS,p6266,FS,0.24504780473999999,Powheg(v.06-02)+Herwig7(v.7.2.3p2)
mc23_13p6TeV,602637,PhPy8EG_PDF4LHC21_ttH125_dilep,PHYS,p6266,FS,0.058899,Powheg(v.06-02)+Pythia8(v.308)
mc23_13p6TeV,602638,PhPy8EG_PDF4LHC21_ttH125_semilep,PHYS,p6266,FS,0.24511631881599996,Powheg(v.06-02)+Pythia8(v.308)
mc23_13p6TeV,601352,PhPy8EG_tW_dyn_DR_incl_antitop,PHYSLITE,p6266,FS,43.930066909999994,pythia8
mc23_13p6TeV,601355,PhPy8EG_tW_dyn_DR_incl_top,PHYSLITE,p6266,FS,43.970866439999995,pythia8
mc23_13p6TeV,601348,PhPy8EG_tb_lep_antitop,PHYSLITE,p6266,FS,1.470438,pythia8
mc23_13p6TeV,601349,PhPy8EG_tb_lep_top,PHYSLITE,p6266,FS,2.3521116500000003,pythia8
mc23_13p6TeV,601350,PhPy8EG_tqb_lep_antitop,PHYSLITE,p6266,FS,26.279617400000003,pythia8
mc23_13p6TeV,601351,PhPy8EG_tqb_lep_top,PHYSLITE,p6266,FS,44.1931776,pythia8
mc23_13p6TeV,525955,aMCPy8EG_tWZ_Ztoll_DR1,PHYSLITE,p6056,FS,0.01682,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,510203,MGPy8EG_A14NNPDF30_SM4topsLOInclusive_run3,PHYSLITE,p6266,AF3,0.0092601,MadGraph(v.3.5.3.atlas4)+Pythia8(v.310)+EvtGen(v.2.2.1)
mc23_13p6TeV,700996,Sh_2214_ttW_1Lfilter,PHYSLITE,p6266,FS,0.24143303164199997,Sherpa
mc23_13p6TeV,700997,Sh_2214_ttW_2Lfilter,PHYSLITE,p6266,FS,0.277414305564,Sherpa
mc23_13p6TeV,522024,aMCPy8EG_NNPDF30NLO_A14N23LO_ttee_run3,PHYSLITE,p6266,FS,0.041477,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,522028,aMCPy8EG_NNPDF30NLO_A14N23LO_ttmumu_run3,PHYSLITE,p6266,FS,0.041477,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,522036,aMCPy8EG_NNPDF30NLO_A14N23LO_ttZqq_run3,PHYSLITE,p6266,FS,0.5926,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,522032,aMCPy8EG_NNPDF30NLO_A14N23LO_tttautau_run3,PHYSLITE,p6266,FS,0.041133,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,522040,aMCPy8EG_NNPDF30NLO_A14N23LO_ttZnunu_run3,PHYSLITE,p6266,FS,0.17399,aMcAtNlo+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,525357,MGPy8EG_A14NNPDF30NLO_ttWW,PHYSLITE,p6266,FS,0.0045932199768,MadGraph(v.3.4.2.atlas1)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,525358,MGPy8EG_A14NNPDF30NLO_ttWZ,PHYSLITE,p6266,FS,0.0014507926881,MadGraph(v.3.4.2.atlas1)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,525360,MGPy8EG_A14NNPDF30NLO_ttWH,PHYSLITE,p6266,FS,0.0006700154109999999,MadGraph(v.3.4.2.atlas1)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,525361,MGPy8EG_A14NNPDF30NLO_ttZZ,PHYSLITE,p6266,FS,0.0008530695764799999,MadGraph(v.3.4.2.atlas1)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,525662,MGPy8EG_A14NNPDF23_tttw,PHYSLITE,p6266,AF3,0.0004931042833000001,MadGraph(v.3.5.1.atlas3)+Pythia8(v.308)+EvtGen(v.2.1.1)
mc23_13p6TeV,525663,MGPy8EG_A14NNPDF23_tttj,PHYSLITE,p6266,AF3,0.00016065403224000001,MadGraph(v.3.5.1.atlas3)+Pythia8(v.308)+EvtGen(v.2.1.1)
mc23_13p6TeV,601501,PhPy8EG_PDF4LHC21_WpH125J_Wincl_MINLO_HZZ_4l_notau,PHYSLITE,p6266,FS,0.9155300000000001,Powheg(v.06-01)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,601502,PhPy8EG_PDF4LHC21_WmH125J_Wincl_MINLO_HZZ_4l_notau,PHYSLITE,p6266,FS,0.57669,Powheg(v.06-01)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,601503,PhPy8EG_PDF4LHC21_ZH125J_Zincl_MINLO_HZZ_4l_notau,PHYSLITE,p6266,FS,0.8400799999999999,Powheg(v.06-01)+Pythia8(v.309)+EvtGen(v.2.1.1)
mc23_13p6TeV,700864,Sh_2214_WpWmWm_lvlvjj_EW6,PHYSLITE,p6266,FS,0.0026462180753,Sherpa(v.2.2.14)
mc23_13p6TeV,700865,Sh_2214_WpWpWm_lvlvjj_EW6,PHYSLITE,p6266,FS,0.0046707398850000005,Sherpa(v.2.2.14)
mc23_13p6TeV,700866,Sh_2214_WWW_3l3v_EW6,PHYSLITE,p6266,FS,0.0076076,Sherpa(v.2.2.14)
mc23_13p6TeV,700867,Sh_2214_WZZ_3l3v_EW6,PHYSLITE,p6266,FS,0.0007933120806899999,Sherpa(v.2.2.14)
mc23_13p6TeV,700868,Sh_2214_ZZZ_2l4v_EW6,PHYSLITE,p6266,FS,0.000177780618587,Sherpa(v.2.2.14)
mc23_13p6TeV,700584,Sh_2214_WWZ_2l4v_EW6,PHYSLITE,p6266,FS,0.0037993000000000002,Sherpa(v.2.2.14)
mc23_13p6TeV,700777,Sh_2214_Wenu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,221.318264331,Sherpa
mc23_13p6TeV,700778,Sh_2214_Wenu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,3403.4592784,Sherpa
mc23_13p6TeV,700779,Sh_2214_Wenu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,19311.2152024,Sherpa
mc23_13p6TeV,700780,Sh_2214_Wmunu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,217.43611458599997,Sherpa
mc23_13p6TeV,700781,Sh_2214_Wmunu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,3404.4435130999996,Sherpa
mc23_13p6TeV,700782,Sh_2214_Wmunu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,19317.4182068,Sherpa
mc23_13p6TeV,700783,Sh_2214_Wtaunu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,220.32194184000002,Sherpa
mc23_13p6TeV,700784,Sh_2214_Wtaunu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,3402.4109723,Sherpa
mc23_13p6TeV,700785,Sh_2214_Wtaunu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,19309.7511176,Sherpa
mc23_13p6TeV,700786,Sh_2214_Zee_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,64.04796154341,Sherpa
mc23_13p6TeV,700787,Sh_2214_Zee_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,325.750089058524,Sherpa
mc23_13p6TeV,700788,Sh_2214_Zee_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,2113.490231604648,Sherpa
mc23_13p6TeV,700789,Sh_2214_Zmumu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,62.645548427136006,Sherpa
mc23_13p6TeV,700790,Sh_2214_Zmumu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,326.500680476796,Sherpa
mc23_13p6TeV,700791,Sh_2214_Zmumu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,2113.9052899640765,Sherpa
mc23_13p6TeV,700792,Sh_2214_Ztautau_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,63.82703933544001,Sherpa
mc23_13p6TeV,700793,Sh_2214_Ztautau_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,326.53843036224004,Sherpa
mc23_13p6TeV,700794,Sh_2214_Ztautau_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,2114.096662035852,Sherpa
mc23_13p6TeV,700795,Sh_2214_Znunu_pTV2_BFilter,PHYSLITE,p6266,FS,41.161556072,Sherpa
mc23_13p6TeV,700796,Sh_2214_Znunu_pTV2_CFilterBVeto,PHYSLITE,p6266,FS,98.46458825,Sherpa
mc23_13p6TeV,700797,Sh_2214_Znunu_pTV2_CVetoBVeto,PHYSLITE,p6266,FS,341.82333744,Sherpa
