Part1,Part2,Part3,Part4,Part5
mc20_13TeV,364248,Sherpa_222_NNPDF30NNLO_ZZZ_4l2v_EW6,PHYSLITE,p6266,FS,8.63731512e-05,sherpa
mc20_13TeV,364249,Sherpa_222_NNPDF30NNLO_ZZZ_2l4v_EW6,PHYSLITE,p6266,FS,0.00017197896,sherpa
mc20_13TeV,700320,Sh_2211_Zee_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,55.5413852,sherpa2210
mc20_13TeV,700321,Sh_2211_Zee_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,286.392209,sherpa2210
mc20_13TeV,700322,Sh_2211_Zee_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,1879.375291,sherpa2210
mc20_13TeV,700323,Sh_2211_Zmumu_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,54.1530727,sherpa2210
mc20_13TeV,700324,Sh_2211_Zmumu_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,287.347368,sherpa2210
mc20_13TeV,700325,Sh_2211_Zmumu_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,1879.997255,sherpa2210
mc20_13TeV,700326,Sh_2211_Ztautau_LL_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,6.68473707,sherpa2210
mc20_13TeV,700327,Sh_2211_Ztautau_LL_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,34.5071089,sherpa2210
mc20_13TeV,700328,Sh_2211_Ztautau_LL_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,234.1268655,sherpa2210
mc20_13TeV,700329,Sh_2211_Ztautau_LH_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,24.803136,sherpa2210
mc20_13TeV,700330,Sh_2211_Ztautau_LH_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,127.00462,sherpa2210
mc20_13TeV,700331,Sh_2211_Ztautau_LH_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,861.442904,sherpa2210
mc20_13TeV,700332,Sh_2211_Ztautau_HH_maxHTpTV2_BFilter,PHYSLITE,p6266,FS,23.11928376,sherpa2210
mc20_13TeV,700333,Sh_2211_Ztautau_HH_maxHTpTV2_CFilterBVeto,PHYSLITE,p6266,FS,117.1817198,sherpa2210
mc20_13TeV,700334,Sh_2211_Ztautau_HH_maxHTpTV2_CVetoBVeto,PHYSLITE,p6266,FS,792.6878012,sherpa2210
mc20_13TeV,700335,Sh_2211_Znunu_pTV2_BFilter,PHYSLITE,p6266,FS,37.78785056,sherpa2210
mc20_13TeV,700336,Sh_2211_Znunu_pTV2_CFilterBVeto,PHYSLITE,p6266,FS,90.8031604,sherpa2210
